id,title,genre,platform,score,release_date,monthly_clicks,description
game_1128,Dark Dungeon Obby,Survival,Mobile,0.625,2025-05-03,5057,"Dark Dungeon Obby is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1129,Royal Dungeon Obby,Tower Defense,PlayStation,0.761,2025-11-27,877,Royal Dungeon Obby is a tower-defense battleground to place units and repel waves on Roblox.
game_1130,Cosmic Dungeon Obby,Anime,PC,0.754,2021-10-13,6647,"Cosmic Dungeon Obby is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1131,Tiny Dungeon Obby,Mystery,PC,0.706,2024-11-28,64,Tiny Dungeon Obby is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1132,Giant Dungeon Obby,Comedy,Mobile,0.847,2025-12-03,17586,Giant Dungeon Obby is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1133,Savage Dungeon Obby,Military,Xbox,0.825,2023-01-25,221,"Savage Dungeon Obby is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1134,Frozen Dungeon Obby,Scary,Mobile,0.717,2021-07-28,1243,Frozen Dungeon Obby is a jump-scare driven horror romp through haunted locations on Roblox.
game_1135,Burning Dungeon Obby,Simulation,Xbox,0.678,2023-11-23,524,"Burning Dungeon Obby is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1136,Golden Dungeon Obby,Adventure,Xbox,0.928,2022-12-23,208,"Golden Dungeon Obby is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1137,Shadow Dungeon Obby,Horror,Xbox,0.904,2025-08-20,840,Shadow Dungeon Obby is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1138,Turbo Dungeon Obby,Strategy,PlayStation,0.858,2022-10-21,957,Turbo Dungeon Obby is a deep strategy title where planning and positioning win the day on Roblox.
game_1139,Hyper Dungeon Obby,FPS,Xbox,0.731,2022-08-03,3306,Hyper Dungeon Obby is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1140,Pixel Dungeon Obby,RPG,Mobile,0.878,2026-03-24,1332,"Pixel Dungeon Obby is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1141,Mega City Obby,Fighting,Mobile,0.551,2025-01-03,230,"Mega City Obby is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1142,Ultra City Obby,Racing,PC,0.618,2025-04-17,311,Ultra City Obby is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1143,Epic City Obby,Sports,Mobile,0.744,2022-12-14,12821,"Epic City Obby is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1144,Super City Obby,Tycoon,Xbox,0.894,2022-11-11,324,Super City Obby is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1145,Mystic City Obby,Obby,PC,0.956,2022-04-21,823,Mystic City Obby is a platforming obstacle course testing precision and patience on Roblox.
game_1146,Neon City Obby,Social,Xbox,0.635,2021-05-07,45757,"Neon City Obby is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1147,Cyber City Obby,Sandbox,Mobile,0.808,2021-09-22,240,Cyber City Obby is a physics sandbox for building and tinkering with anything on Roblox.
game_1148,Dark City Obby,Puzzle,PC,0.737,2020-08-21,1322,Dark City Obby is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1149,Royal City Obby,Survival,Xbox,0.647,2025-03-16,743,"Royal City Obby is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1150,Cosmic City Obby,Tower Defense,PC,0.606,2022-04-02,87,Cosmic City Obby is a tower-defense battleground to place units and repel waves on Roblox.
game_1151,Tiny City Obby,Anime,Xbox,0.628,2021-11-04,173,"Tiny City Obby is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1152,Giant City Obby,Mystery,Xbox,0.709,2023-10-01,292,Giant City Obby is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1153,Savage City Obby,Comedy,Mobile,0.925,2025-01-15,976,Savage City Obby is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1154,Frozen City Obby,Military,PlayStation,0.855,2022-03-27,767,"Frozen City Obby is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1155,Burning City Obby,Scary,Mobile,0.572,2025-11-16,523,Burning City Obby is a jump-scare driven horror romp through haunted locations on Roblox.
game_1156,Golden City Obby,Simulation,PlayStation,0.552,2026-01-09,969,"Golden City Obby is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1157,Shadow City Obby,Adventure,Mobile,0.8,2026-01-27,1885,"Shadow City Obby is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1158,Turbo City Obby,Horror,PC,0.607,2021-04-14,1271,Turbo City Obby is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1159,Hyper City Obby,Strategy,PC,0.685,2025-03-23,1208,Hyper City Obby is a deep strategy title where planning and positioning win the day on Roblox.
game_1160,Pixel City Obby,FPS,PlayStation,0.872,2023-05-21,1010,Pixel City Obby is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1161,Mega Kingdom Obby,RPG,PlayStation,0.772,2023-07-30,4024,"Mega Kingdom Obby is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1162,Ultra Kingdom Obby,Fighting,PC,0.878,2021-01-09,33,"Ultra Kingdom Obby is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1163,Epic Kingdom Obby,Racing,PC,0.573,2021-08-07,18556,Epic Kingdom Obby is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1164,Super Kingdom Obby,Sports,PC,0.6,2021-08-22,116,"Super Kingdom Obby is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1165,Mystic Kingdom Obby,Tycoon,Xbox,0.747,2021-02-03,1069,Mystic Kingdom Obby is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1166,Neon Kingdom Obby,Obby,PC,0.59,2022-08-13,2226,Neon Kingdom Obby is a platforming obstacle course testing precision and patience on Roblox.
game_1167,Cyber Kingdom Obby,Social,Xbox,0.904,2020-10-30,382,"Cyber Kingdom Obby is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1168,Dark Kingdom Obby,Sandbox,Mobile,0.776,2026-06-28,1936,Dark Kingdom Obby is a physics sandbox for building and tinkering with anything on Roblox.
game_1169,Royal Kingdom Obby,Puzzle,Mobile,0.841,2020-12-12,855,Royal Kingdom Obby is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1170,Cosmic Kingdom Obby,Survival,Xbox,0.91,2025-05-06,2485,"Cosmic Kingdom Obby is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1171,Tiny Kingdom Obby,Tower Defense,PC,0.806,2023-07-07,2445,Tiny Kingdom Obby is a tower-defense battleground to place units and repel waves on Roblox.
game_1172,Giant Kingdom Obby,Anime,PC,0.641,2025-01-31,6858,"Giant Kingdom Obby is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1173,Savage Kingdom Obby,Mystery,PC,0.87,2025-11-29,1963,Savage Kingdom Obby is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1174,Frozen Kingdom Obby,Comedy,Mobile,0.627,2023-09-03,1494,Frozen Kingdom Obby is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1175,Burning Kingdom Obby,Military,PlayStation,0.673,2022-01-08,3482,"Burning Kingdom Obby is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1176,Golden Kingdom Obby,Scary,Mobile,0.894,2021-01-11,1773,Golden Kingdom Obby is a jump-scare driven horror romp through haunted locations on Roblox.
game_1177,Shadow Kingdom Obby,Simulation,Mobile,0.908,2025-06-16,1708,"Shadow Kingdom Obby is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1178,Turbo Kingdom Obby,Adventure,Mobile,0.665,2021-03-11,855,"Turbo Kingdom Obby is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1179,Hyper Kingdom Obby,Horror,Mobile,0.814,2022-05-28,156,Hyper Kingdom Obby is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1180,Pixel Kingdom Obby,Strategy,PC,0.969,2022-09-14,887,Pixel Kingdom Obby is a deep strategy title where planning and positioning win the day on Roblox.
game_1181,Mega Frontier Obby,FPS,Mobile,0.777,2020-12-24,4513,Mega Frontier Obby is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1182,Ultra Frontier Obby,RPG,Mobile,0.94,2025-08-24,128,"Ultra Frontier Obby is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1183,Epic Frontier Obby,Fighting,Mobile,0.912,2023-03-02,362,"Epic Frontier Obby is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1184,Super Frontier Obby,Racing,Mobile,0.944,2025-09-04,608,Super Frontier Obby is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1185,Mystic Frontier Obby,Sports,Mobile,0.834,2021-04-28,1152,"Mystic Frontier Obby is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1186,Neon Frontier Obby,Tycoon,Mobile,0.881,2025-08-14,442,Neon Frontier Obby is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1187,Cyber Frontier Obby,Obby,PC,0.912,2024-06-28,3748,Cyber Frontier Obby is a platforming obstacle course testing precision and patience on Roblox.
game_1188,Dark Frontier Obby,Social,PC,0.802,2023-01-06,503,"Dark Frontier Obby is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1189,Royal Frontier Obby,Sandbox,PC,0.697,2023-07-25,3798,Royal Frontier Obby is a physics sandbox for building and tinkering with anything on Roblox.
game_1190,Cosmic Frontier Obby,Puzzle,Xbox,0.871,2025-08-28,3224,Cosmic Frontier Obby is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1191,Tiny Frontier Obby,Survival,Mobile,0.556,2025-03-24,1205,"Tiny Frontier Obby is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1192,Giant Frontier Obby,Tower Defense,Mobile,0.68,2021-01-28,912,Giant Frontier Obby is a tower-defense battleground to place units and repel waves on Roblox.
game_1193,Savage Frontier Obby,Anime,Xbox,0.896,2022-02-08,3089,"Savage Frontier Obby is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1194,Frozen Frontier Obby,Mystery,PC,0.849,2026-05-10,318,Frozen Frontier Obby is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1195,Burning Frontier Obby,Comedy,PC,0.829,2024-11-27,89,Burning Frontier Obby is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1196,Golden Frontier Obby,Military,PC,0.587,2024-05-24,5697,"Golden Frontier Obby is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1197,Shadow Frontier Obby,Scary,Xbox,0.621,2025-03-24,206,Shadow Frontier Obby is a jump-scare driven horror romp through haunted locations on Roblox.
game_1198,Turbo Frontier Obby,Simulation,PC,0.637,2023-10-25,627,"Turbo Frontier Obby is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1199,Hyper Frontier Obby,Adventure,Mobile,0.566,2023-04-10,41750,"Hyper Frontier Obby is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1200,Pixel Frontier Obby,Horror,PC,0.65,2021-01-23,1252,Pixel Frontier Obby is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1201,Mega Saga Obby,Strategy,PC,0.932,2021-11-09,1338,Mega Saga Obby is a deep strategy title where planning and positioning win the day on Roblox.
game_1202,Ultra Saga Obby,FPS,PC,0.85,2021-07-04,2840,Ultra Saga Obby is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1203,Epic Saga Obby,RPG,PC,0.738,2022-09-05,533,"Epic Saga Obby is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1204,Super Saga Obby,Fighting,Mobile,0.606,2021-04-13,2353,"Super Saga Obby is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1205,Mystic Saga Obby,Racing,PC,0.892,2022-06-30,17976,Mystic Saga Obby is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1206,Neon Saga Obby,Sports,Xbox,0.847,2023-05-15,13370,"Neon Saga Obby is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1207,Cyber Saga Obby,Tycoon,PC,0.81,2024-10-12,1036,Cyber Saga Obby is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1208,Dark Saga Obby,Obby,PC,0.98,2026-01-03,554,Dark Saga Obby is a platforming obstacle course testing precision and patience on Roblox.
game_1209,Royal Saga Obby,Social,PC,0.906,2024-07-29,143,"Royal Saga Obby is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1210,Cosmic Saga Obby,Sandbox,Xbox,0.792,2025-03-07,666,Cosmic Saga Obby is a physics sandbox for building and tinkering with anything on Roblox.
game_1211,Tiny Saga Obby,Puzzle,Mobile,0.935,2023-07-15,27338,Tiny Saga Obby is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1212,Giant Saga Obby,Survival,Xbox,0.854,2025-05-14,14649,"Giant Saga Obby is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1213,Savage Saga Obby,Tower Defense,PlayStation,0.969,2025-04-16,800,Savage Saga Obby is a tower-defense battleground to place units and repel waves on Roblox.
game_1214,Frozen Saga Obby,Anime,Xbox,0.904,2025-05-23,9185,"Frozen Saga Obby is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1215,Burning Saga Obby,Mystery,PC,0.942,2024-03-25,58,Burning Saga Obby is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1216,Golden Saga Obby,Comedy,PC,0.764,2020-11-10,394,Golden Saga Obby is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1217,Shadow Saga Obby,Military,Xbox,0.603,2024-12-27,246,"Shadow Saga Obby is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1218,Turbo Saga Obby,Scary,PC,0.587,2024-08-12,990,Turbo Saga Obby is a jump-scare driven horror romp through haunted locations on Roblox.
game_1219,Hyper Saga Obby,Simulation,PC,0.615,2023-10-13,3275,"Hyper Saga Obby is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1220,Pixel Saga Obby,Adventure,Mobile,0.728,2021-09-22,830,"Pixel Saga Obby is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1221,Mega Tower Obby,Horror,PC,0.956,2022-06-24,509,Mega Tower Obby is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1222,Ultra Tower Obby,Strategy,PC,0.956,2020-09-24,15154,Ultra Tower Obby is a deep strategy title where planning and positioning win the day on Roblox.
game_1223,Epic Tower Obby,FPS,PC,0.938,2024-11-03,8897,Epic Tower Obby is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
